dialogue_id,length,has_negative,n_negative_utts,first_neg_utt,trigger_utt,trigger_reason,trigger_score,max_score,caught,false_handover,latency_utt
182,7,True,4,1,1,instant_strong_emotion,0.41794269415756813,0.41794269415756813,True,False,0.0
183,9,True,1,3,3,instant_strong_emotion,0.23529751457540646,0.23529751457540646,True,False,0.0
184,12,True,3,1,0,instant_strong_emotion,0.36138966583943344,0.41760446114442196,True,False,-1.0
185,6,False,0,-1,-1,ok,0.0,0.13300294925273418,False,False,
186,4,True,1,0,0,instant_strong_emotion,0.3719221482767757,0.3719221482767757,True,False,0.0
187,9,False,0,-1,2,instant_strong_emotion,0.4003824771773206,0.4003824771773206,False,True,
188,9,False,0,-1,8,instant_strong_emotion,0.26511012442303833,0.26511012442303833,False,True,
189,9,True,1,7,7,instant_strong_emotion,0.42197594075654377,0.42197594075654377,True,False,0.0
18,3,False,0,-1,-1,ok,0.0,0.10619555596163802,False,False,
190,3,False,0,-1,1,instant_strong_emotion,0.31245021605417556,0.31245021605417556,False,True,
191,9,False,0,-1,2,instant_strong_emotion,0.2935568177427456,0.37619109590559724,False,True,
192,10,True,4,0,1,instant_strong_emotion,0.40037893262169877,0.42304198927933295,True,False,1.0
193,5,False,0,-1,-1,ok,0.0,0.17771204974986668,False,False,
194,4,True,1,0,0,instant_strong_emotion,0.2858478948411506,0.3903207804645543,True,False,0.0
195,11,True,1,0,0,instant_strong_emotion,0.4004958927911426,0.4210040149672871,True,False,0.0
196,18,True,11,0,0,instant_strong_emotion,0.41777373290127,0.46815585701340845,True,False,0.0
197,5,False,0,-1,-1,ok,0.0,0.08622568412811153,False,False,
198,11,True,2,2,1,instant_strong_emotion,0.2569710336945969,0.39753884498384473,True,False,-1.0
199,16,False,0,-1,3,instant_strong_emotion,0.25557996395300403,0.25557996395300403,False,True,
1,8,False,0,-1,1,instant_strong_emotion,0.3301373004500908,0.4081343532620939,False,True,
200,4,True,4,0,0,instant_strong_emotion,0.42197594075654377,0.42197594075654377,True,False,0.0
201,10,True,2,7,2,instant_strong_emotion,0.40439195264995453,0.40479753446031835,True,False,-5.0
202,8,False,0,-1,4,instant_strong_emotion,0.29422412494748984,0.29422412494748984,False,True,
203,10,True,1,0,8,instant_strong_emotion,0.3566042979623064,0.3566042979623064,True,False,8.0
204,9,True,7,1,0,instant_strong_emotion,0.3494787582287132,0.41794728301183337,True,False,-1.0
205,5,True,4,0,0,instant_strong_emotion,0.20145018042026233,0.42326645729025625,True,False,0.0
206,5,True,1,4,4,instant_strong_emotion,0.42197594075654377,0.42197594075654377,True,False,0.0
207,2,False,0,-1,1,instant_strong_emotion,0.34206092155888324,0.34206092155888324,False,True,
208,13,False,0,-1,1,instant_strong_emotion,0.33096132582031884,0.33096132582031884,False,True,
209,1,False,0,-1,0,instant_strong_emotion,0.28097204682810667,0.28097204682810667,False,True,
20,8,True,1,0,0,instant_strong_emotion,0.40439195264995453,0.40439195264995453,True,False,0.0
210,9,True,5,0,1,instant_strong_emotion,0.28701553035119276,0.41760446114442196,True,False,1.0
211,6,True,4,0,0,instant_strong_emotion,0.41784624386663544,0.41794269415756813,True,False,0.0
212,7,False,0,-1,1,instant_strong_emotion,0.2506964214087074,0.33096132582031884,False,True,
213,11,True,1,0,4,instant_strong_emotion,0.2793296245264249,0.2793296245264249,True,False,4.0
214,8,False,0,-1,1,instant_strong_emotion,0.2456260131918653,0.2923120763284189,False,True,
215,11,False,0,-1,3,instant_strong_emotion,0.4105699454610048,0.4105699454610048,False,True,
216,4,False,0,-1,-1,ok,0.0,0.19820173602759664,False,False,
217,9,True,1,3,2,instant_strong_emotion,0.28097204682810667,0.28097204682810667,True,False,-1.0
218,3,False,0,-1,0,instant_strong_emotion,0.41056511299295456,0.41056511299295456,False,True,
219,2,False,0,-1,-1,ok,0.0,0.06705317812855481,False,False,
21,6,False,0,-1,-1,ok,0.0,0.09882980921812125,False,False,
220,2,True,2,0,0,instant_strong_emotion,0.22590179829253537,0.22590179829253537,True,False,0.0
221,5,False,0,-1,-1,ok,0.0,0.08929236658508108,False,False,
222,12,True,1,11,4,instant_strong_emotion,0.35612683710599685,0.37619109590559724,True,False,-7.0
223,7,True,2,1,0,instant_strong_emotion,0.344930733196842,0.344930733196842,True,False,-1.0
224,9,False,0,-1,6,instant_strong_emotion,0.2944284514905401,0.2944284514905401,False,True,
225,6,False,0,-1,-1,ok,0.0,0.19324104422360508,False,False,
226,8,False,0,-1,-1,ok,0.0,0.1053635374333511,False,False,
227,3,True,1,0,0,instant_strong_emotion,0.28594720682974906,0.28594720682974906,True,False,0.0
228,11,True,2,4,4,instant_strong_emotion,0.4210040149672871,0.4210040149672871,True,False,0.0
229,10,False,0,-1,2,instant_strong_emotion,0.3486775165362303,0.3486775165362303,False,True,
22,19,True,1,8,8,instant_strong_emotion,0.3442405637093488,0.41781763468364447,True,False,0.0
230,9,True,2,4,2,instant_strong_emotion,0.3664107015027396,0.41760446114442196,True,False,-2.0
231,12,True,5,5,5,instant_strong_emotion,0.26453937607799505,0.4088142501917488,True,False,0.0
232,9,False,0,-1,5,instant_strong_emotion,0.4105699454610048,0.4105699454610048,False,True,
233,13,True,2,0,0,instant_strong_emotion,0.40439195264995453,0.40439195264995453,True,False,0.0
234,12,True,4,2,3,instant_strong_emotion,0.4047987228321286,0.41760446114442196,True,False,1.0
235,1,False,0,-1,-1,ok,0.0,0.04873817937872774,False,False,
236,1,False,0,-1,-1,ok,0.0,0.06531190025270957,False,False,
237,11,True,4,3,7,instant_strong_emotion,0.344930733196842,0.344930733196842,True,False,4.0
238,5,False,0,-1,1,instant_strong_emotion,0.40037893262169877,0.40439195264995453,False,True,
239,11,True,1,1,0,instant_strong_emotion,0.29949917297051537,0.3719221482767757,True,False,-1.0
23,3,False,0,-1,-1,ok,0.0,0.1053635374333511,False,False,
240,12,True,3,0,0,instant_strong_emotion,0.41760446114442196,0.4423239464601882,True,False,0.0
241,12,False,0,-1,-1,ok,0.0,0.11783616472528316,False,False,
242,8,True,3,1,1,instant_strong_emotion,0.3494787582287132,0.44611199555927533,True,False,0.0
243,6,True,2,0,-1,ok,0.0,0.1316164619954588,False,False,
244,21,True,4,6,8,instant_strong_emotion,0.4081921606110726,0.41760446114442196,True,False,2.0
245,4,True,1,3,3,instant_strong_emotion,0.4837279357361801,0.4837279357361801,True,False,0.0
246,13,True,1,7,0,instant_strong_emotion,0.2557752037413422,0.3956410105853174,True,False,-7.0
247,4,False,0,-1,2,instant_strong_emotion,0.4044422335596058,0.4044422335596058,False,True,
248,1,False,0,-1,-1,ok,0.0,0.018481869743044815,False,False,
249,8,False,0,-1,2,instant_strong_emotion,0.33096132582031884,0.33096132582031884,False,True,
24,4,False,0,-1,-1,ok,0.0,0.11775678028715611,False,False,
250,8,True,1,0,6,instant_strong_emotion,0.33723880524166794,0.33723880524166794,True,False,6.0
251,3,False,0,-1,2,instant_strong_emotion,0.33327614208980916,0.33327614208980916,False,True,
252,17,True,7,0,0,instant_strong_emotion,0.4042054610740638,0.42197594075654377,True,False,0.0
253,11,False,0,-1,5,instant_strong_emotion,0.41232766615930844,0.41232766615930844,False,True,
254,16,True,6,2,1,instant_strong_emotion,0.37886259340616446,0.40439195264995453,True,False,-1.0
255,8,True,1,0,0,instant_strong_emotion,0.2960880969288123,0.2960880969288123,True,False,0.0
256,2,False,0,-1,-1,ok,0.0,0.07831987428611766,False,False,
257,4,False,0,-1,-1,ok,0.0,0.09882980921812125,False,False,
258,13,False,0,-1,8,instant_strong_emotion,0.33723880524166794,0.33723880524166794,False,True,
259,15,True,8,3,6,instant_strong_emotion,0.24834471875893216,0.42349665711315587,True,False,3.0
25,16,True,4,4,1,instant_strong_emotion,0.33723880524166794,0.4081921606110726,True,False,-3.0
260,10,True,3,5,1,instant_strong_emotion,0.36345198339092705,0.4210040149672871,True,False,-4.0
261,8,False,0,-1,-1,ok,0.0,0.11775678028715611,False,False,
262,15,False,0,-1,-1,ok,0.0,0.12197421664788637,False,False,
263,10,True,1,4,4,instant_strong_emotion,0.40475376538763536,0.41794269415756813,True,False,0.0
264,3,True,2,0,0,instant_strong_emotion,0.40439195264995453,0.40439195264995453,True,False,0.0
265,1,False,0,-1,-1,ok,0.0,0.19324104422360508,False,False,
266,14,True,1,12,7,instant_strong_emotion,0.3486510998889109,0.44611199555927533,True,False,-5.0
267,10,False,0,-1,-1,ok,0.0,0.13818026789541787,False,False,
268,11,True,1,7,7,instant_strong_emotion,0.41206561163885225,0.41206561163885225,True,False,0.0
269,5,True,1,1,1,instant_strong_emotion,0.3022370630008416,0.3022370630008416,True,False,0.0
26,1,False,0,-1,-1,ok,0.0,0.07206691823240365,False,False,
270,12,False,0,-1,-1,ok,0.0,0.18069572757204022,False,False,
271,5,True,1,3,-1,ok,0.0,0.08117182864049112,False,False,
272,5,True,1,4,1,instant_strong_emotion,0.29843775614634743,0.29843775614634743,True,False,-3.0
273,3,False,0,-1,-1,ok,0.0,0.07594897885110134,False,False,
274,5,True,1,2,1,instant_strong_emotion,0.2751795338877159,0.4003824771773206,True,False,-1.0
275,4,False,0,-1,0,instant_strong_emotion,0.2820772843686483,0.2923983200525409,False,True,
276,1,False,0,-1,-1,ok,0.0,0.047834043412250414,False,False,
277,1,False,0,-1,-1,ok,0.0,0.07411931925535364,False,False,
278,14,True,1,0,0,instant_strong_emotion,0.4044747227173696,0.4044747227173696,True,False,0.0
279,15,True,7,0,0,instant_strong_emotion,0.41794269415756813,0.45424808754491414,True,False,0.0
27,2,False,0,-1,-1,ok,0.0,0.1053635374333511,False,False,
28,17,True,1,15,1,instant_strong_emotion,0.41056511299295456,0.41056511299295456,True,False,-14.0
29,9,True,2,2,1,instant_strong_emotion,0.2273029676985609,0.3019854289881534,True,False,-1.0
2,10,True,3,3,3,instant_strong_emotion,0.3486775165362303,0.3486775165362303,True,False,0.0
30,4,True,1,3,0,instant_strong_emotion,0.40439195264995453,0.40439195264995453,True,False,-3.0
31,1,False,0,-1,-1,ok,0.0,0.08719474112330859,False,False,
32,11,False,0,-1,0,instant_strong_emotion,0.3457874673193629,0.3457874673193629,False,True,
33,10,True,3,1,0,instant_strong_emotion,0.33327614208980916,0.41056511299295456,True,False,-1.0
34,15,True,8,1,1,instant_strong_emotion,0.41794728301183337,0.42197594075654377,True,False,0.0
35,5,False,0,-1,-1,ok,0.0,0.19664632766762738,False,False,
36,2,True,1,1,1,instant_strong_emotion,0.42202045518858394,0.42202045518858394,True,False,0.0
37,8,True,6,0,0,instant_strong_emotion,0.41760446114442196,0.41760446114442196,True,False,0.0
38,5,False,0,-1,-1,ok,0.0,0.17601350156286122,False,False,
39,11,False,0,-1,5,instant_strong_emotion,0.4003798295359444,0.4003798295359444,False,True,
3,7,True,3,1,5,instant_strong_emotion,0.2535692108937092,0.2535692108937092,True,False,4.0
40,2,False,0,-1,-1,ok,0.0,0.1164108475511195,False,False,
41,9,True,4,1,2,instant_strong_emotion,0.23318333575264913,0.23318333575264913,True,False,1.0
42,6,False,0,-1,4,instant_strong_emotion,0.2779446157295083,0.2779446157295083,False,True,
43,7,False,0,-1,5,instant_strong_emotion,0.23553081454470023,0.23553081454470023,False,True,
44,4,False,0,-1,2,instant_strong_emotion,0.4081921606110726,0.4081921606110726,False,True,
45,8,True,2,0,0,instant_strong_emotion,0.2660040132801326,0.2660040132801326,True,False,0.0
46,9,False,0,-1,-1,ok,0.0,0.19625390218522373,False,False,
47,14,False,0,-1,4,instant_strong_emotion,0.44611199555927533,0.44611199555927533,False,True,
48,7,False,0,-1,2,instant_strong_emotion,0.22586379756475364,0.22586379756475364,False,True,
49,16,False,0,-1,-1,ok,0.0,0.11783616472528316,False,False,
4,6,True,3,2,2,instant_strong_emotion,0.43717738787925003,0.43717738787925003,True,False,0.0
50,4,True,1,2,-1,ok,0.0,0.08747936868776565,False,False,
51,3,False,0,-1,-1,ok,0.0,0.1053635374333511,False,False,
52,9,True,3,1,8,instant_strong_emotion,0.3754386904636221,0.3754386904636221,True,False,7.0
53,11,False,0,-1,7,instant_strong_emotion,0.2935568177427456,0.2935568177427456,False,True,
54,11,True,2,3,6,instant_strong_emotion,0.42304198927933295,0.42304198927933295,True,False,3.0
55,3,False,0,-1,2,instant_strong_emotion,0.4088142501917488,0.4088142501917488,False,True,
56,11,True,1,4,0,instant_strong_emotion,0.39868317092441397,0.40819011487427237,True,False,-4.0
57,6,True,1,5,2,instant_strong_emotion,0.3903207804645543,0.3903207804645543,True,False,-3.0
58,15,False,0,-1,3,instant_strong_emotion,0.25360508437431506,0.25360508437431506,False,True,
59,3,True,1,2,-1,ok,0.0,0.08770597186556461,False,False,
5,9,True,1,0,0,instant_strong_emotion,0.34206092155888324,0.34206092155888324,True,False,0.0
60,6,True,3,0,4,instant_strong_emotion,0.340667662057107,0.3700290877178986,True,False,4.0
61,1,True,1,0,-1,ok,0.0,0.08622568412811153,False,False,
62,2,True,1,1,-1,ok,0.0,0.0464893804542039,False,False,
63,2,False,0,-1,-1,ok,0.0,0.08832182493016437,False,False,
64,16,True,4,0,0,instant_strong_emotion,0.4105699454610048,0.4105699454610048,True,False,0.0
65,9,True,3,3,-1,ok,0.0,0.16248001481625954,False,False,
66,5,False,0,-1,-1,ok,0.0,0.09479731513612222,False,False,
67,4,False,0,-1,-1,ok,0.0,0.09292357029061875,False,False,
68,15,True,4,0,0,instant_strong_emotion,0.40470988986685325,0.40470988986685325,True,False,0.0
69,6,True,2,0,0,instant_strong_emotion,0.35144403043670674,0.3673163904837864,True,False,0.0
6,2,False,0,-1,-1,ok,0.0,0.08427106324325581,False,False,
70,23,True,6,9,9,instant_strong_emotion,0.33723880524166794,0.4186485091917158,True,False,0.0
71,11,True,1,10,2,instant_strong_emotion,0.26728038405050103,0.26728038405050103,True,False,-8.0
72,16,True,11,2,3,instant_strong_emotion,0.41777373290127,0.41777373290127,True,False,1.0
73,11,True,4,0,0,instant_strong_emotion,0.31224441158996014,0.471444915364414,True,False,0.0
74,5,False,0,-1,-1,ok,0.0,0.1082556181831491,False,False,
75,6,True,1,4,4,instant_strong_emotion,0.3047317281753542,0.3047317281753542,True,False,0.0
76,18,False,0,-1,11,instant_strong_emotion,0.28097204682810667,0.3275489354219868,False,True,
77,4,True,2,1,0,instant_strong_emotion,0.3700290877178986,0.41794728301183337,True,False,-1.0
78,10,False,0,-1,9,instant_strong_emotion,0.3067934727608333,0.3067934727608333,False,True,
79,2,False,0,-1,-1,ok,0.0,0.1155271624447264,False,False,
7,7,False,0,-1,0,instant_strong_emotion,0.25377030894883257,0.34358054716428055,False,True,
80,10,True,6,0,0,instant_strong_emotion,0.4088142501917488,0.41760446114442196,True,False,0.0
81,2,False,0,-1,0,instant_strong_emotion,0.4003824771773206,0.4003824771773206,False,True,
82,1,False,0,-1,-1,ok,0.0,0.08487170871896241,False,False,
83,10,True,2,5,0,instant_strong_emotion,0.2921588681380564,0.42197594075654377,True,False,-5.0
84,3,True,2,0,0,instant_strong_emotion,0.29849104853630715,0.41296089385474855,True,False,0.0
85,5,True,4,1,1,instant_strong_emotion,0.3320960572527749,0.471444915364414,True,False,0.0
86,7,True,1,5,5,instant_strong_emotion,0.4044747227173696,0.4044747227173696,True,False,0.0
87,2,False,0,-1,-1,ok,0.0,0.08929236658508108,False,False,
88,13,True,3,2,3,instant_strong_emotion,0.2173921138281433,0.39533262776599365,True,False,1.0
89,2,False,0,-1,-1,ok,0.0,0.05020883528722375,False,False,
8,6,False,0,-1,0,instant_strong_emotion,0.3279697004395365,0.3279697004395365,False,True,
90,5,True,1,1,4,instant_strong_emotion,0.41777373290127,0.41777373290127,True,False,3.0
91,1,False,0,-1,-1,ok,0.0,0.047834043412250414,False,False,
92,6,True,1,5,5,instant_strong_emotion,0.4044747227173696,0.4044747227173696,True,False,0.0
93,13,True,1,9,2,instant_strong_emotion,0.4139575748872657,0.45424808754491414,True,False,-7.0
94,2,False,0,-1,-1,ok,0.0,0.05020883528722375,False,False,
95,16,True,3,2,2,instant_strong_emotion,0.27976811822698533,0.40037547266883877,True,False,0.0
96,19,True,4,3,3,instant_strong_emotion,0.4088972009091029,0.4088972009091029,True,False,0.0
97,12,True,1,8,2,instant_strong_emotion,0.2833912516957791,0.3632446609216935,True,False,-6.0
98,10,True,7,0,-1,ok,0.0,0.08929236658508108,False,False,
99,10,True,1,9,3,instant_strong_emotion,0.2944284514905401,0.2944284514905401,True,False,-6.0
9,15,True,3,0,4,instant_strong_emotion,0.30110587871503475,0.3068080668917928,True,False,4.0
